,Unnamed: 0,Unnamed: 0.1,source_id_rebull,EPIC,ra_rebull,dec_rebull,G,G_err,bp,rp,parallax_rebull,parallax_err,BP_err,RP_err,Name,Mass,r'mag,Kmag,Prot1,Pw1,Q1,Clean?,Sig,Prot2,Pw2,Q2,MP?,SE?,Bl?,Bin?,RawAmp,SmAmp,P,Kpmag,PrCat,PCat,All,2M,Simbad,_RA,_DE,prot,designation,source_id,gaia_ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,ecl_lon,ecl_lat,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,epic_number,ra_epic,dec_epic,r_est,r_lo,r_hi,r_length_prior,r_result_flag,r_modality_flag,tm_name,k2_campaign_str,k2_type,k2_lcflag,k2_scflag,k2_teff,k2_tefferr1,k2_tefferr2,k2_logg,k2_loggerr1,k2_loggerr2,k2_metfe,k2_metfeerr1,k2_metfeerr2,k2_rad,k2_raderr1,k2_raderr2,k2_mass,k2_masserr1,k2_masserr2,k2_kepmag,k2_kepmagerr,k2_kepmagflag,k2c_disp,k2c_note,k2_gaia_ang_dist,period,bprp,age_gyr
19,15,13038,658461680964201472,211776073,129.60354287561475,16.97665375557859,15.906295000000002,0.002,17.25096,14.752975,5.166228523278888,0.07641083356418989,0.2,0.01,AD 2396,0.38,16.28,12.35,23.12,0.5729,0,Y,0.0094,       ,       , ,N,M,N,    ,0.0117,0.4417,2,15.54,0,2,All,2M,Simbad,129.603625,16.976757,23.12,Gaia DR2 658461680964201472,6.584616809642015e+17,2015.5,129.60354287561475,0.06341126247778846,16.976653755578585,0.04436703876940976,5.166228523278889,0.07641083356418989,67.6112060546875,-35.237014906913394,0.13534197671944467,-10.412153433720729,0.09249944349030932,-0.3324606716632843,-0.08034110814332962,-0.08991728723049164,0.1435951441526413,-0.018828121945261955,0.11595320701599121,-0.210623636841774,0.3739560544490814,-0.13143344223499298,-0.359652578830719,486.964599609375,0.37602419914961843,10.481605078850318,0.0,0.0,8181.4141520722105,7.813328663256137,15.906294822692871,1738.4865222577282,13.905271602852974,17.250959396362305,10082.720554830266,26.365665893142648,14.752975463867188,2.497983932495117,1.3446645736694336,1.1533193588256836,0.0,,NOT_AVAILABLE,208.67289026785193,31.076808562474653,127.58136460778505,-1.4459163488977342,3451.0,3335.25,4217.10009765625,,,,,,,,,,,,,211776073.0,129.603625,16.976757,192.547978279478,189.734476012237,195.444635706547,407.901705306887,1.0,1.0,2MASS J08382489+1658360,5,STAR,1.0,0.0,3635.0,108.0,-86.0,4.98,0.04,-0.03,0.012,0.12,-0.18,0.3,0.03,-0.05,0.31,0.05,-0.07,15.535,999999.0,JHK,N/A,N/A,0.3370564040693542,23.12,2.497983932495117,0.7
20,17,13192,658436014239681536,211781646,130.3240072815179,17.055684250836013,17.32077,0.01,19.11439,15.998535,5.571405889421442,0.16449607359388135,0.2,0.01,AD 2928,0.23,18.21,13.25,1.34,0.1072,0,Y,0.00824,       ,       , ,M,Y,Y,    ,0.03912,0.6611899999999999,2,17.55,0,2,All,2M,Simbad,130.324144,17.055733,1.34,Gaia DR2 658436014239681536,6.584360142396815e+17,2015.5,130.3240072815179,0.13132978679423757,17.055684250836013,0.08401497834629497,5.571405889421441,0.16449607359388135,33.869537353515625,-36.45503910324467,0.2711694752752181,-12.129568967329995,0.16136248306558298,-0.5417584776878357,0.018583467230200768,-0.1947460174560547,0.4901459515094757,0.1798146665096283,0.44947463274002075,-0.7447606921195984,0.6065724492073059,-0.136287122964859,-0.458588182926178,485.0310363769531,0.4451649069688778,5.018668636425442,0.0,0.0,2223.5039171221983,2.3720245174236716,17.320770263671875,312.4633820050887,6.7348517448602125,19.114389419555664,3201.50281511671,13.010624074388412,15.99853515625,3.115854263305664,1.793619155883789,1.322235107421875,0.0,,NOT_AVAILABLE,208.88710132445277,31.745718065196677,128.22738617957967,-1.1934490646780826,,,,,,,,,,,,,,,,211781646.0,130.324144,17.055733,178.799040133386,173.648404300657,184.258715334057,403.940371834091,1.0,1.0,2MASS J08411779+1703206,5,STAR,1.0,0.0,3427.0,124.0,-82.0,5.11,0.02,-0.04,-0.054,0.16,-0.2,0.2,0.02,-0.01,0.18,0.03,-0.01,17.548,999999.0,gri,N/A,N/A,0.09533747220997647,1.34,3.115854263305664,0.7
21,18,13362,658998483157410432,211787610,127.7323025389828,17.139521751504848,16.123825,0.002,17.447577,14.943116,3.5343242185177086,0.21332935252917667,0.2,0.01,AD 1421,0.35,16.56,12.46,18.55,0.0715,0,Y,0.006670000000000001,       ,       , ,N,Y,M,    ,0.00424,0.13762,2,15.78,0,2,All,2M,Simbad,127.7324,17.139626,18.55,Gaia DR2 658998483157410432,6.589984831574104e+17,2015.5,127.7323025389828,0.1838339261453746,17.139521751504848,0.13661783702571387,3.5343242185177095,0.21332935252917667,16.567453384399414,-40.23422513912976,0.36319170508368,-7.811580800396065,0.24256282701072573,-0.6673818826675415,-0.38185131549835205,-0.5038271546363831,0.5541675686836243,0.2703684866428375,0.5105329155921936,-0.5252570509910583,0.6149938702583313,-0.4178711473941803,-0.6239428520202637,1336.3968505859375,0.9787384543488622,54.7142425134309,0.0,0.0,6696.014729722902,9.90481205754389,16.123825073242188,1450.5241868526864,11.677170154997329,17.44757652282715,8462.941625195612,33.870962005669895,14.943116188049316,2.504460334777832,1.323751449584961,1.180708885192871,0.0,,NOT_AVAILABLE,207.72482366724535,29.477908030618497,125.80744512086399,-1.7329225020301589,3689.0,3419.333251953125,4371.93505859375,,,,,,,0.5111992359161377,0.36396539211273193,0.59501051902771,0.04360233247280121,0.03830278664827347,0.04890187829732895,211787610.0,127.7324,17.139626,281.982455832535,265.587381635713,300.492401933492,417.788689993548,1.0,1.0,2MASS J08305580+1708223,5,STAR,1.0,0.0,3594.0,170.0,-141.0,4.99,0.07,-0.07,0.023,0.15,-0.18,0.27,0.07,-0.06,0.28,0.1,-0.09,15.783,999999.0,JHK,N/A,N/A,0.38441206466019406,18.55,2.504460334777832,0.7
22,19,13424,611711030666633216,211789682,133.3192449661687,17.169410570256588,16.171211,0.002,17.576601,14.987141,4.537205192640647,0.08380657594585833,0.2,0.01,AD 4062,0.34,16.98,12.52,23.3,0.4196,0,Y,0.00891,       ,       , ,N,Y,Y,    ,0.0077,0.30126,2,15.64,0,2,All,2M,Simbad,133.319354,17.169478,23.3,Gaia DR2 611711030666633216,6.117110306666332e+17,2015.5,133.3192449661687,0.06674298015101367,17.169410570256584,0.03562921636014476,4.537205192640647,0.08380657594585832,54.13901138305664,-29.44481167964446,0.13610875556887567,-11.772371797635946,0.08897589775007916,-0.33591336011886597,-0.22185209393501282,0.06566626578569412,0.03458692505955696,0.2360837161540985,0.2488359957933426,-0.4497464895248413,0.35452669858932495,0.04127821698784828,-0.45195621252059937,627.5967407226562,0.3012964280875897,6.881987789003114,1.0,0.0,6410.059697444103,3.8000229028887005,16.17121124267578,1287.995987762767,9.15189282709446,17.576601028442383,8126.649763304069,14.289578749679738,14.987140655517578,2.5894603729248047,1.4053897857666016,1.1840705871582031,0.0,,NOT_AVAILABLE,210.02150177882575,34.44843656717089,130.95756082493838,-0.32451794111308396,3381.333251953125,3238.25,3738.64501953125,,,,,,,0.5222340226173401,0.4271817207336426,0.5694038271903992,0.032120104879140854,0.03088555857539177,0.03335465118288994,211789682.0,133.319354,17.169478,219.106385789447,215.12465503879,223.235537244421,389.553902037242,1.0,1.0,2MASS J08531665+1710100,5,STAR,1.0,0.0,3708.0,129.0,-172.0,4.97,0.09,-0.07,-0.048,0.12,-0.21,0.31,0.06,-0.09,0.33,0.09,-0.11,15.642,999999.0,JHK,N/A,N/A,0.10125920503753295,23.3,2.5894603729248047,0.7
23,20,13441,658482051992944512,211790121,129.98577406460262,17.17596437070861,19.476028,0.01,21.013775,18.006529999999994,5.8842224456825445,0.5278175506687741,0.2,0.2,AD 2651,0.14,20.77,14.84,0.64,0.0424,0,Y,0.00896,       ,       , ,N,N,N,    ,0.05432000000000001,0.5025,2,18.21,0,2,All,2M,Simbad,129.985972,17.175997,0.64,Gaia DR2 658482051992944512,6.584820519929445e+17,2015.5,129.98577406460262,0.3816715375925237,17.17596437070861,0.24925977103485142,5.884222445682545,0.5278175506687741,11.148213386535645,-37.902580639740464,0.8036415613547427,-10.986503449518164,0.46721572437908415,-0.3997420370578766,-0.3334130644798279,-0.20006103813648224,0.28120753169059753,0.24520109593868256,0.2796807587146759,-0.33530139923095703,0.597973644733429,-0.37003985047340393,-0.4585683047771454,329.8675842285156,1.237710417508747,2.441004363509435,0.0,0.0,305.4464558085561,0.9990497810970437,19.476028442382812,54.330746898342134,10.59194697872878,21.013774871826172,503.6812004382809,9.98433159558349,18.00653076171875,3.007244110107422,1.5377464294433594,1.4694976806640625,0.0,,NOT_AVAILABLE,208.61519963803457,31.490083947133815,127.88402107264812,-1.16012985145576,,,,,,,,,,,,,,,,211790121.0,129.985972,17.175997,171.293260271409,156.485163375719,189.140446897488,405.458767044222,1.0,1.0,2MASS J08395663+1710335,5,STAR,1.0,0.0,3751.0,495.0,-309.0,4.96,0.12,-0.18,-0.162,0.2,-0.32,0.31,0.19,-0.1,0.32,0.21,-0.15,18.214,999999.0,JHK,N/A,N/A,0.10721512785472252,0.64,3.007244110107422,0.7
24,22,13576,658475424859524992,211795467,129.7317669194598,17.25263048405356,16.407954999999998,0.002,17.851202,15.219053,4.744751315813551,0.09616766347862124,0.2,0.01,AD 2482,0.3,16.96,12.71,15.49,0.2369,0,Y,0.007940000000000001,       ,       , ,N,Y,N,    ,0.010879999999999999,0.30408,2,16.55,0,2,All,2M,Simbad,129.73193700000002,17.252666,15.49,Gaia DR2 658475424859524992,6.58475424859525e+17,2015.5,129.7317669194598,0.07552445741291673,17.25263048405356,0.05139315201003369,4.744751315813552,0.09616766347862125,49.33832550048828,-33.0736693019475,0.16593268584753498,-10.749220634051479,0.10831260179066246,-0.3536175787448883,-0.037343040108680725,0.08181662857532501,-0.04233528673648834,-0.03179489076137543,-0.043760996311903,-0.016723643988370895,0.4462330639362335,-0.12980851531028748,-0.4519694745540619,268.9324645996094,0.2971785105536196,3.916596724774796,0.0,0.0,5154.232287007402,5.432302794118746,16.407955169677734,1000.1723422723712,12.633337127636505,17.8512020111084,6563.671681512674,18.472215890798413,15.219053268432617,2.6321487426757812,1.443246841430664,1.1889019012451172,0.0,,NOT_AVAILABLE,208.42655335876648,31.293069663287376,127.62981214438469,-1.14786486957025,3894.179931640625,3485.635009765625,4183.02001953125,0.6851999759674072,0.6320000290870667,0.7839999794960022,0.38100001215934753,0.35120001435279846,0.5501000285148621,,,,,,,211795467.0,129.731937,17.252666,209.60521962861,205.430958829316,213.949454737139,406.642814998919,1.0,1.0,2MASS J08385566+1715095,5,STAR,1.0,0.0,3527.0,70.0,-70.0,5.03,0.03,-0.03,0.033,0.12,-0.1,0.25,0.03,-0.03,0.25,0.03,-0.04,16.549,999999.0,gri,N/A,N/A,0.08185477491777125,15.49,2.6321487426757812,0.7
25,23,13580,659225291790784384,211795569,129.5566607442646,17.254309628879724,13.984025,0.002,14.747373,13.138568,4.752284644598098,0.03233056955351348,0.01,0.01,AD 2380,0.6,13.96,11.31,24.44,0.7861,0,Y,0.00788, 8.0562, 0.1032,0,Y,M,N,    ,0.01065,0.55179,2,14.03,1,2,All,2M,Simbad,129.556849,17.254378,24.44,Gaia DR2 659225291790784384,6.592252917907844e+17,2015.5,129.5566607442646,0.023720999594861313,17.254309628879728,0.016820370827861603,4.752284644598098,0.03233056955351348,146.9904327392578,-43.02646724926632,0.05256412208347293,-15.918491719519155,0.03408011820548282,-0.3392566442489624,0.010275562293827534,-0.018434064462780952,0.16249024868011475,0.031790561974048615,0.1485941857099533,-0.2941264808177948,0.5727812051773071,-0.15628869831562042,-0.36576369404792786,222.2198486328125,0.0,1.3549518332149438e-15,0.0,0.0,48054.765547972165,21.849228914432135,13.984025001525879,17442.405648810967,38.31397133458111,14.7473726272583,44600.615228186434,57.100565687354674,13.138567924499512,1.608804702758789,0.7633476257324219,0.8454570770263672,0.0,,NOT_AVAILABLE,208.35236318701442,31.138338216638065,127.46760283221788,-1.188689860345507,4265.66650390625,4206.0,4388.0,0.32100000977516174,0.16850000619888306,0.5131000280380249,0.15230000019073486,0.0778999999165535,0.23499999940395355,0.6344022750854492,0.5995222330093384,0.652529239654541,0.12005265057086945,0.11810480058193207,0.12200050055980682,211795569.0,129.556849,17.254378,209.163031550628,207.747426488513,210.597712315948,407.572082300025,1.0,1.0,2MASS J08381365+1715158,5,STAR,1.0,0.0,4140.0,41.0,-49.0,4.79,0.03,-0.02,-0.043,0.1,-0.16,0.5,0.03,-0.04,0.57,0.03,-0.05,14.03,999999.0,gri,N/A,N/A,0.019698019624901923,24.44,1.608804702758789,0.7
26,24,13582,659228074929597440,211795614,129.45447685747152,17.254959240878232,14.510561,0.002,15.50024,13.524257999999998,5.392189832160062,0.040540703535794136,0.01,0.01,AD 2354,0.6,14.62,11.39,15.99,0.7076,0,Y,0.00795,       ,       , ,N,Y,Y,    ,0.01268,0.58145,2,14.58,1,2,All,2M,Simbad,129.454634,17.255004,15.99,Gaia DR2 659228074929597440,6.592280749295974e+17,2015.5,129.45447685747152,0.031104387641079336,17.25495924087823,0.02087998464033516,5.392189832160061,0.04054070353579414,133.00682067871094,-35.86051352103932,0.06683011831739037,-11.261476990335412,0.04383956065902723,-0.2621226906776428,-0.10062827914953232,-0.03822140395641327,0.13579511642456055,0.03745786473155022,0.13314473628997803,-0.2600644528865814,0.5268265008926392,-0.12595893442630768,-0.3369564712047577,321.72979736328125,0.1308140084240385,3.101910177925961,1.0,0.0,29588.418050600987,14.761706424958401,14.510560989379883,8718.850132792624,30.922150017722853,15.500240325927734,31265.469771615233,56.22521900460232,13.52425765991211,1.975982666015625,0.9896793365478516,0.9863033294677734,0.0,,NOT_AVAILABLE,208.30946377993126,31.047929371604184,127.37300987674172,-1.21276048119099,3718.25,3683.0,4103.4296875,0.6100000143051147,0.289900004863739,1.05649995803833,0.30149999260902405,0.14730000495910645,0.460099995136261,0.6862363219261169,0.5634519457817078,0.6994351744651794,0.08109544962644577,0.07970777899026871,0.08248312026262283,211795614.0,129.454634,17.255004,184.477322172974,183.097466169511,185.877757165942,408.117272884882,1.0,1.0,2MASS J08374912+1715180,5,STAR,1.0,0.0,4105.0,161.0,-161.0,4.8,0.06,-0.07,-0.052,0.12,-0.18,0.48,0.07,-0.06,0.54,0.08,-0.07,14.582,999999.0,JHK,N/A,N/A,0.020566824556593182,15.99,1.975982666015625,0.7
27,25,13588,659228173712358272,211795706,129.51870403564268,17.25646024737707,18.972534,0.01,20.546162,17.571998999999998,4.831758517076027,0.3728027241128154,0.2,0.2,AD 2368,0.15,20.03,14.52,1.14,0.0102,0,Y,0.0071200000000000005,       ,       , ,N,N,N,    ,0.04342,0.9648899999999999,2,17.06,0,2,All,2M,Simbad,129.518875,17.256505999999998,1.14,Gaia DR2 659228173712358272,6.592281737123583e+17,2015.5,129.51870403564268,0.28486517559471847,17.25646024737707,0.2120548385733844,4.831758517076027,0.3728027241128154,12.960631370544434,-33.14457362959655,0.6131338018531634,-11.427309586221934,0.40382048813501636,-0.36170974373817444,0.03601962327957153,0.04173002392053604,0.1553591638803482,-0.08976420760154724,0.10874912142753601,-0.2268442064523697,0.5043300986289978,-0.11251283437013626,-0.42561644315719604,251.45318603515625,0.980317313441704,2.294166017869613,0.0,0.0,485.6605470472836,1.2293056084916438,18.9725341796875,83.5776801852614,7.6051121915473665,20.546161651611328,751.5685013637461,12.239565906661792,17.571998596191406,2.974163055419922,1.5736274719238281,1.4005355834960938,0.0,,NOT_AVAILABLE,208.33435349460524,31.10546166549373,127.43198396239994,-1.1957901297301696,,,,,,,,,,,,,,,,211795706.0,129.518875,17.256506,207.565898926451,192.268808857717,225.456568177463,407.770425068644,1.0,1.0,2MASS J08380453+1715234,5,STAR,1.0,0.0,3681.0,368.0,-263.0,4.97,0.12,-0.14,-0.122,0.2,-0.28,0.29,0.14,-0.1,0.3,0.19,-0.13,17.064,999999.0,J,N/A,N/A,0.07505972713427417,1.14,2.974163055419922,0.7
28,27,13699,659086512807199232,211799258,128.24595390605307,17.306458321357706,15.905163,0.002,17.427116,14.702101,5.492483716550822,0.09163865246151616,0.2,0.01,AD 1695,0.41,16.42,12.19,24.24,0.4744,0,Y,0.0077,       ,       , ,N,Y,N,    ,0.01595,0.78295,2,15.98,0,2,All,2M,Simbad,128.246153,17.306547,24.24,Gaia DR2 659086512807199232,6.590865128071992e+17,2015.5,128.2459539060531,0.07117961541502073,17.306458321357706,0.05267303727516553,5.492483716550822,0.09163865246151615,59.93632125854492,-35.11020249684502,0.1493546866588845,-12.522094849876263,0.1037508638253074,-0.505660355091095,0.1294133961200714,-0.016110138967633247,0.17489556968212128,-0.19201651215553284,0.06315728276968002,-0.13663364946842194,0.48195648193359375,-0.1214819923043251,-0.45923587679862976,391.832275390625,0.34180305964819796,7.944551307522336,0.0,0.0,8189.9449645782315,7.413741954643842,15.905162811279297,1478.117928024187,11.051566207523269,17.42711639404297,10566.416040115513,25.413129141146495,14.70210075378418,2.725015640258789,1.5219535827636719,1.2030620574951172,0.0,,NOT_AVAILABLE,207.75701169703999,29.99539557250287,126.24240039886986,-1.4509033432144507,3936.81005859375,3510.205078125,4191.66015625,,,,,,,,,,,,,211799258.0,128.246153,17.306547,181.188778476308,178.206339657808,184.270891306234,414.576723326111,1.0,1.0,2MASS J08325907+1718235,5,STAR,1.0,0.0,3573.0,57.0,-57.0,5.02,0.02,-0.04,0.001,0.18,-0.09,0.26,0.04,-0.01,0.26,0.04,-0.02,15.979,999999.0,gri,CANDIDATE,N/A,0.18784427045555044,24.24,2.725015640258789,0.7
29,28,13700,659095308900151552,211799259,127.89339222139736,17.306474909323846,18.478153,0.01,19.831219,17.109460000000002,5.8881967336336745,0.3833071165592487,0.2,0.2,AD 1515,0.15,19.29,14.37,0.58,0.1162,0,Y,0.00685,       ,       , ,N,N,N,    ,0.02932,0.05955,2,17.56,0,2,All,2M,Simbad,127.893558,17.306549,0.58,Gaia DR2 659095308900151552,6.590953089001516e+17,2015.5,127.89339222139736,0.271920920193845,17.306474909323843,0.18791766246766814,5.888196733633675,0.38330711655924865,15.361563682556152,-34.147266491414804,0.5606215673491325,-11.977632260830696,0.33352466216524973,-0.35391417145729065,0.31882917881011963,0.07180365175008774,0.25330850481987,-0.13362368941307068,0.12440371513366699,-0.41237396001815796,0.6428645253181458,-0.11822965741157532,-0.2651578485965729,241.366943359375,0.9698725460160112,4.571189658616978,0.0,0.0,765.7467815857681,2.1223987813265244,18.478153228759766,161.4610097475212,20.86799162105485,19.831218719482422,1150.7568902805656,13.682266211754964,17.109460830688477,2.7217578887939453,1.3530654907226562,1.368692398071289,0.0,,NOT_AVAILABLE,207.6126910119632,29.68294097769358,125.9159745857579,-1.5334754563160924,,,,,,,,,,,,,,,,211799259.0,127.893558,17.306549,170.142920849936,159.457085970241,182.335257482896,416.525339464344,1.0,1.0,2MASS J08313445+1718235,5,STAR,1.0,0.0,4162.0,251.0,-251.0,4.79,0.1,-0.09,-0.161,0.2,-0.28,0.48,0.09,-0.11,0.54,0.1,-0.12,17.562,999999.0,JHK,N/A,N/A,0.09062690675538985,0.58,2.7217578887939453,0.7
30,29,13711,659230166577197056,211799551,129.5294560905271,17.310530742772894,15.10395,0.002,16.23375,14.042189000000002,5.52820657717866,0.052362570426016455,0.01,0.01,AD 2371,0.53,15.48,11.81,18.55,0.7958,0,Y,0.008459999999999999,       ,       , ,N,Y,Y,    ,0.01323,0.62656,2,14.97,0,2,All,2M,Simbad,129.52961399999998,17.310575,18.55,Gaia DR2 659230166577197056,6.59230166577197e+17,2015.5,129.5294560905271,0.04182387534785405,17.310530742772897,0.028469733011582475,5.528206577178659,0.052362570426016455,105.5755386352539,-37.105270275918116,0.09303531361785294,-11.594821257033274,0.062405494683955745,-0.27747607231140137,-0.00023120273544918746,0.013005939312279224,-0.020652392879128456,0.07954844832420349,0.03528258204460144,-0.14920657873153687,0.40024223923683167,-0.07932334393262863,-0.3902754485607147,274.3536376953125,0.17081227961653567,3.3514925710005823,0.0,0.0,17130.355049861624,8.19626245448476,15.103949546813965,4436.651075036616,19.293656378343737,16.233749389648438,19404.05946715804,33.4783609905899,14.04218864440918,2.191560745239258,1.1297998428344727,1.0617609024047852,0.0,,NOT_AVAILABLE,208.2801120821763,31.1350046755192,127.42822460294603,-1.1408820808408568,3818.5,3529.333251953125,4516.68994140625,0.5860000252723694,0.2687000036239624,0.916100025177002,0.30799999833106995,0.1395999938249588,0.44999998807907104,,,,,,,211799551.0,129.529614,17.310575,179.971427897329,178.278403547469,181.696330767318,407.600118556166,1.0,1.0,2MASS J08380711+1718381,5,STAR,1.0,0.0,4097.0,162.0,-162.0,4.79,0.07,-0.06,-0.044,0.15,-0.21,0.48,0.07,-0.07,0.54,0.07,-0.08,14.975,999999.0,JHK,N/A,N/A,0.03828904305026273,18.55,2.191560745239258,0.7
31,30,13730,662045092440012288,211800408,126.77812541431216,17.32255309522319,14.44771,0.002,15.382629,13.49408,5.176867838453324,0.032064012462658865,0.01,0.01,AD 0934,0.59,14.54,11.44,16.89,0.4303,0,Y,0.00817,       ,       , ,N,Y,Y,    ,0.0025,0.07632,2,14.61,1,2,All,2M,Simbad,126.778251,17.322591,16.89,Gaia DR2 662045092440012288,6.620450924400123e+17,2015.5,126.77812541431217,0.027021024400578398,17.32255309522319,0.015135047554114121,5.176867838453324,0.03206401246265886,161.4541473388672,-32.36276770461728,0.05329224532433857,-11.017214434187302,0.03311912444027707,-0.5251632928848267,-0.12203317880630493,-0.23168478906154633,0.3725854754447937,0.13004325330257416,0.38140416145324707,-0.10443621873855591,0.42121028900146484,-0.41061145067214966,-0.39343875646591187,524.3096313476562,0.073997409099615,1.4448274626017015,0.0,0.0,31351.79373448059,7.0290749606644045,14.447710037231445,9716.3558162188,24.31814049311877,15.38262939453125,32146.686863536495,33.59125656361513,13.49407958984375,1.8885498046875,0.9349193572998047,0.9536304473876953,0.0,,NOT_AVAILABLE,207.14072978124852,28.701028092347034,124.87840708507578,-1.7748371936784446,3847.0,3764.0,4295.7373046875,0.5659999847412109,0.10300000011920929,0.9549999833106995,0.2775000035762787,0.05490000173449516,0.4672999978065491,0.6576931476593018,0.5274633169174194,0.6870185732841492,0.08535522222518921,0.08409235626459122,0.0866180881857872,211800408.0,126.778251,17.322591,192.102195369024,190.917250187383,193.301675974859,422.76231456802,1.0,1.0,2MASS J08270678+1719213,5,STAR,1.0,0.0,4115.0,197.0,-123.0,4.78,0.05,-0.05,-0.052,0.15,-0.18,0.51,0.05,-0.05,0.57,0.06,-0.06,14.607,999999.0,JHK,N/A,N/A,0.0779744250818884,16.89,1.8885498046875,0.7
32,31,13752,659241921904072960,211801146,129.3450570170224,17.333203007886677,17.8575,0.01,19.878181,16.474092000000002,9.786483913528686,0.17898100525765764,0.2,0.01,AD 2307,0.2,18.9,13.54,0.26,0.0278,0,Y,0.00793,       ,       , ,N,N,N,    ,0.02743,0.34875,2,18.14,0,2,All,2M,Simbad,129.345222,17.33326,0.26,Gaia DR2 659241921904072960,6.59241921904073e+17,2015.5,129.3450570170224,0.14727015684265676,17.333203007886677,0.11142222683414398,9.786483913528686,0.17898100525765764,54.678897857666016,-33.4960945377739,0.3020145366830138,-3.412748310727816,0.2084787326808164,-0.4444761872291565,0.010850263759493828,-0.07448238134384155,0.33065012097358704,-0.17130835354328156,0.2536197304725647,-0.4158971607685089,0.37892794609069824,-0.03979699686169624,-0.4719022810459137,377.7168884277344,0.561178713375736,3.8076532651195643,0.0,0.0,1356.269451704294,2.0114793029994726,17.857500076293945,154.62616338894105,6.370590388591864,19.87818145751953,2066.0032152012373,9.873278595942628,16.474092483520508,3.4040889739990234,2.020681381225586,1.3834075927734375,0.0,,NOT_AVAILABLE,208.17954030446725,30.979827130955503,127.25213771634493,-1.163435805692139,,,,,,,,,,,,,,,,211801146.0,129.345222,17.33326,101.939213613288,100.098169555323,103.847991375942,408.540605721139,1.0,1.0,2MASS J08372285+1719597,5,STAR,1.0,0.0,3286.0,32.0,-184.0,5.18,0.02,-0.02,-0.339,0.28,-0.05,0.16,0.0,-0.01,0.14,0.0,-0.01,18.139,999999.0,gri,N/A,N/A,0.1595936069658558,0.26,3.4040889739990234,0.7
33,32,13825,658506344327926784,211803674,130.00010972705743,17.36832491342923,18.226133,0.01,19.870157,16.866884,5.105022665606319,0.2578681416302133,0.2,0.01,AD 2662,0.17,19.15,14.06,1.19,0.029,0,Y,0.00903,       ,       , ,N,N,Y,    ,0.028069999999999998,0.65346,2,18.48,0,2,All,2M,Simbad,130.00026499999998,17.368334,1.19,Gaia DR2 658506344327926784,6.585063443279268e+17,2015.5,130.00010972705743,0.1782138512852509,17.36832491342923,0.11322863071687979,5.105022665606319,0.25786814163021327,19.797027587890625,-35.37594096639169,0.37828797100608735,-11.705300523714406,0.2121901480616572,-0.4153112769126892,-0.43440964818000793,-0.3252491056919098,0.37920352816581726,0.37257927656173706,0.38836604356765747,-0.4201734960079193,0.6768922805786133,-0.47413039207458496,-0.4781946837902069,231.31497192382812,0.12212233565910623,0.11580948046161194,0.0,0.0,965.8130995683358,1.5914565318111786,18.226133346557617,155.77298612559403,7.693333493768115,19.87015724182129,1438.847207183965,9.294625025990774,16.866884231567383,3.0032730102539062,1.6440238952636719,1.3592491149902344,0.0,,NOT_AVAILABLE,208.41141798350455,31.573873834570545,127.84806373663619,-0.9706635206419456,,,,,,,,,,,,,,,,211803674.0,130.000265,17.368334,195.530325116694,185.911292969543,206.179350198978,404.983008720777,1.0,1.0,2MASS J08400006+1722060,5,STAR,1.0,0.0,3276.0,125.0,-125.0,5.15,0.02,-0.02,-0.053,0.15,-0.21,0.17,0.01,-0.01,0.14,0.01,-0.01,18.481,999999.0,gri,N/A,N/A,0.14945796752544468,1.19,3.0032730102539062,0.7
